CustomerID,Monetary_Total,Recency,Frequency,Monetary_Average,LastPurchase,Recency Score,Frequency Score,Monetary Score,RFM_Score,Country,M_Scaled,F_Scaled,Cluster
15204.0,316.58000000000004,-358,1,316.58000000000004,2010-12-17,1,2,3,123,United Kingdom,0.03196203889498858,0.0,0
15205.0,653.2399999999999,-86,2,326.61999999999995,2011-09-15,3,2,3,323,United Kingdom,0.032975681167102054,0.004901960784313725,0
15206.0,420.29999999999995,-11,4,105.07499999999999,2011-11-29,5,4,1,541,United Kingdom,0.01060841252413584,0.014705882352941176,0
15208.0,870.12,-120,5,174.024,2011-08-12,2,4,2,242,United Kingdom,0.017569530155605195,0.0196078431372549,0
15210.0,331.18,-226,1,331.18,2011-04-28,1,2,4,124,United Kingdom,0.03343606052575121,0.0,0
15211.0,894.41,-61,2,447.205,2011-10-10,3,2,4,324,United Kingdom,0.04514998927295902,0.004901960784313725,0
15212.0,101.79999999999998,-6,1,101.79999999999998,2011-12-04,5,2,1,521,United Kingdom,0.010277767261070936,0.0,0
15213.0,328.34999999999997,-319,2,164.17499999999998,2011-01-25,1,2,2,122,United Kingdom,0.016575171317154427,0.004901960784313725,0
15214.0,1661.44,-11,8,207.68,2011-11-29,5,5,2,552,United Kingdom,0.02096745289567006,0.03431372549019608,0
15215.0,734.94,-47,3,244.98000000000002,2011-10-24,3,3,3,333,United Kingdom,0.024733275281111574,0.00980392156862745,0
15216.0,96.6,-88,1,96.6,2011-09-13,2,2,1,221,United Kingdom,0.009752773255593835,0.0,0
15218.0,5756.890000000001,-11,11,523.3536363636365,2011-11-29,5,5,5,555,United Kingdom,0.052837984968375315,0.04901960784313726,0
15219.0,305.75,-177,1,305.75,2011-06-16,2,2,3,223,United Kingdom,0.030868637918196846,0.0,0
15220.0,1778.9599999999994,-52,6,296.4933333333332,2011-10-19,3,4,3,343,United Kingdom,0.029934081281523816,0.024509803921568627,0
15221.0,403.25,-485,1,403.25,2010-08-12,1,2,4,124,United Kingdom,0.04071227552089249,0.0,0
15222.0,585.0,-319,1,585.0,2011-01-25,1,2,5,125,United Kingdom,0.05906182561617385,0.0,0
15223.0,454.9,-226,1,454.9,2011-04-28,1,2,4,124,United Kingdom,0.04592687944067946,0.0,0
15224.0,310.47999999999996,-359,1,310.47999999999996,2010-12-16,1,2,3,123,United Kingdom,0.03134618054240967,0.0,0
15225.0,409.4000000000001,-235,1,409.4000000000001,2011-04-19,1,2,4,124,United Kingdom,0.04133318189275484,0.0,0
15226.0,154.41,-311,1,154.41,2011-02-02,1,2,1,121,United Kingdom,0.015589293151099836,0.0,0
15227.0,1219.4,-127,5,243.88000000000002,2011-08-05,2,4,3,243,United Kingdom,0.024622218856876033,0.0196078431372549,0
15228.0,3386.7100000000005,-170,4,846.6775000000001,2011-06-23,2,4,5,245,United Kingdom,0.0854808869369881,0.014705882352941176,3
15230.0,429.6,-240,2,214.8,2011-04-14,1,2,2,122,United Kingdom,0.021686290841631015,0.004901960784313725,0
15232.0,612.0600000000001,-114,2,306.03000000000003,2011-08-18,2,2,3,223,United Kingdom,0.030896906826184078,0.004901960784313725,0
15234.0,197.0,-129,1,197.0,2011-08-03,2,2,2,222,United Kingdom,0.01988919597672863,0.0,0
15235.0,2247.5099999999998,-159,12,187.2925,2011-07-04,2,5,2,252,United Kingdom,0.018909123032849983,0.05392156862745098,0
15236.0,321.05,-299,1,321.05,2011-02-14,1,2,3,123,United Kingdom,0.03241333181892755,0.0,0
15237.0,1412.320000000001,-79,4,353.08000000000027,2011-09-22,3,4,4,344,United Kingdom,0.03564709297189518,0.014705882352941176,0
15238.0,1071.9899999999998,-60,3,357.3299999999999,2011-10-11,3,3,4,334,United Kingdom,0.03607617461098701,0.00980392156862745,0
15239.0,780.59,-11,2,390.295,2011-11-29,5,2,4,524,United Kingdom,0.039404333724554826,0.004901960784313725,0
15240.0,1706.57,-6,5,341.31399999999996,2011-12-04,5,4,4,544,United Kingdom,0.03445919307411754,0.0196078431372549,0
15241.0,1756.4400000000007,-74,8,219.5550000000001,2011-09-27,3,5,2,352,United Kingdom,0.022166357475485565,0.03431372549019608,0
15243.0,316.68,-75,1,316.68,2011-09-26,3,2,3,323,United Kingdom,0.03197213493355545,0.0,0
15244.0,631.57,-214,2,315.785,2011-05-10,1,2,3,123,United Kingdom,0.03188177538838199,0.004901960784313725,0
15245.0,2515.8400000000006,-135,3,838.6133333333336,2011-07-28,2,3,5,235,United Kingdom,0.08466672556022499,0.00980392156862745,3
15246.0,514.1500000000001,-239,2,257.07500000000005,2011-04-15,1,2,3,123,United Kingdom,0.02595439114577418,0.004901960784313725,0
15247.0,356.0,-93,1,356.0,2011-09-08,2,2,4,224,United Kingdom,0.03594189729804768,0.0,0
15249.0,6688.460000000006,-2,13,514.4969230769236,2011-12-08,5,5,5,555,United Kingdom,0.05194380777919192,0.058823529411764705,4
15251.0,10484.989999999996,-3,11,953.1809090909087,2011-12-07,5,5,5,555,United Kingdom,0.09623351219383472,0.04901960784313726,3
15252.0,740.7800000000001,-95,2,370.39000000000004,2011-09-06,2,2,4,224,United Kingdom,0.03739471724781989,0.004901960784313725,0
15253.0,918.1999999999996,-1,5,183.63999999999993,2011-12-09,5,4,2,542,United Kingdom,0.018540365224195148,0.0196078431372549,0
15254.0,300.36000000000007,-246,1,300.36000000000007,2011-04-08,1,2,3,123,United Kingdom,0.030324461439442705,0.0,0
15255.0,890.8499999999999,-244,1,890.8499999999999,2011-04-10,1,2,5,125,United Kingdom,0.08994055957293755,0.0,3
15256.0,98.45,-149,1,98.45,2011-07-14,2,2,1,221,United Kingdom,0.009939549969080882,0.0,0
15257.0,317.15,-341,1,317.15,2011-01-03,1,2,3,123,United Kingdom,0.03201958631481972,0.0,0
15258.0,623.1600000000001,-169,2,311.58000000000004,2011-06-24,2,2,3,223,United Kingdom,0.031457236966645215,0.004901960784313725,0
15260.0,1810.77,-101,7,258.68142857142857,2011-08-31,2,5,3,253,United Kingdom,0.02611657679389478,0.029411764705882356,0
15261.0,254.82000000000002,-136,1,254.82000000000002,2011-07-27,2,2,3,223,United Kingdom,0.025726725476091318,0.0,0
15262.0,178.95000000000002,-324,1,178.95000000000002,2011-01-20,1,2,2,122,United Kingdom,0.01806686101540908,0.0,0
15263.0,156.50999999999996,-107,1,156.50999999999996,2011-08-25,2,2,1,221,United Kingdom,0.015801309961004047,0.0,0
15264.0,393.74000000000007,-183,1,393.74000000000007,2011-06-10,2,2,4,224,United Kingdom,0.03975214225318341,0.0,0
15265.0,1506.1200000000001,-33,2,753.0600000000001,2011-11-07,4,2,5,425,United Kingdom,0.07602922803165109,0.004901960784313725,3
15266.0,119.30000000000001,-223,1,119.30000000000001,2011-05-01,1,2,1,121,United Kingdom,0.012044574010272719,0.0,0
15267.0,1717.36,0,5,343.472,2011-12-10,5,4,4,544,United Kingdom,0.03467706558639053,0.0196078431372549,0
15269.0,408.8,-24,1,408.8,2011-11-16,4,2,4,424,United Kingdom,0.04127260566135363,0.0,0
15270.0,2379.4900000000002,-16,7,339.9271428571429,2011-11-24,5,5,4,554,United Kingdom,0.03431917544210733,0.029411764705882356,0
15271.0,2493.3400000000015,-4,15,166.22266666666675,2011-12-06,5,5,2,552,United Kingdom,0.016781904533541992,0.06862745098039216,4
15272.0,721.9399999999998,-58,2,360.9699999999999,2011-10-13,3,2,4,324,United Kingdom,0.036443670414820974,0.004901960784313725,0
15274.0,716.5700000000003,-19,2,358.28500000000014,2011-11-21,4,2,4,424,United Kingdom,0.03617259177930061,0.004901960784313725,0
15275.0,615.1399999999999,-302,1,615.1399999999999,2011-02-11,1,2,5,125,United Kingdom,0.06210477164022765,0.0,0
15276.0,128.63000000000002,-244,1,128.63000000000002,2011-04-10,1,2,1,121,United Kingdom,0.012986534408561443,0.0,0
15277.0,255.89999999999998,-47,1,255.89999999999998,2011-10-24,3,2,3,323,United Kingdom,0.025835762692613482,0.0,0
15279.0,290.51,-355,1,290.51,2010-12-20,1,2,3,123,United Kingdom,0.029330001640606264,0.0,0
15280.0,113.12,-173,1,113.12,2011-06-20,2,2,1,221,United Kingdom,0.011420638826840319,0.0,0
15281.0,2332.149999999999,0,9,259.1277777777777,2011-12-10,5,5,3,553,United Kingdom,0.02616164038191069,0.0392156862745098,0
15286.0,240.55,-50,1,240.55,2011-10-21,3,2,3,323,United Kingdom,0.02428602077259935,0.0,0
15287.0,486.69,-23,2,243.345,2011-11-17,4,2,3,423,United Kingdom,0.02456820505054329,0.004901960784313725,0
15288.0,2306.519999999999,-44,5,461.3039999999998,2011-10-27,3,4,4,344,United Kingdom,0.046573429750501626,0.0196078431372549,0
15289.0,939.7800000000003,-60,3,313.2600000000001,2011-10-11,3,3,3,333,United Kingdom,0.03162685041456859,0.00980392156862745,0
15290.0,7943.22,-43,18,441.29,2011-10-28,3,5,4,354,United Kingdom,0.04455280859172882,0.08333333333333333,4
15291.0,4619.550000000002,-4,15,307.97000000000014,2011-12-06,5,5,3,553,United Kingdom,0.031092769974381314,0.06862745098039216,4
15292.0,178.39,-202,1,178.39,2011-05-22,1,2,2,122,United Kingdom,0.01801032319943462,0.0,0
15296.0,3658.9600000000005,-35,5,731.7920000000001,2011-11-05,4,4,5,445,United Kingdom,0.07388200254924975,0.0196078431372549,3
15297.0,641.94,-11,3,213.98000000000002,2011-11-29,5,3,2,532,United Kingdom,0.021603503325382703,0.00980392156862745,0
15298.0,3809.9000000000015,-11,11,346.3545454545456,2011-11-29,5,5,4,554,United Kingdom,0.03496808848718894,0.04901960784313726,0
15299.0,3907.01,-264,6,651.1683333333334,2011-03-21,1,4,5,145,United Kingdom,0.06574220606856052,0.024509803921568627,0
15300.0,496.4399999999999,-183,1,496.4399999999999,2011-06-10,2,2,5,225,United Kingdom,0.05012077386135613,0.0,0
15301.0,5049.949999999999,-51,12,420.8291666666666,2011-10-20,3,5,4,354,United Kingdom,0.04248707496729303,0.05392156862745098,0
15303.0,574.02,-291,1,574.02,2011-02-22,1,2,5,125,United Kingdom,0.05795328058153182,0.0,0
15304.0,694.4000000000002,-61,8,86.80000000000003,2011-10-10,3,5,1,351,United Kingdom,0.008763361476040841,0.03431372549019608,0
15306.0,1174.3499999999997,-123,3,391.4499999999999,2011-08-09,2,3,4,234,United Kingdom,0.03952094297000213,0.00980392156862745,0
15307.0,205.3,-215,1,205.3,2011-05-09,1,2,2,122,United Kingdom,0.02072716717777862,0.0,0
15308.0,310.47,-68,1,310.47,2011-10-03,3,2,3,323,United Kingdom,0.031345170938552984,0.0,0
15311.0,59840.07000000012,0,98,610.6129591836748,2011-12-10,5,5,5,555,United Kingdom,0.06164771985347364,0.4754901960784314,2
15312.0,921.1000000000001,-76,5,184.22000000000003,2011-09-25,3,4,2,342,United Kingdom,0.01859892224788299,0.0196078431372549,0
15313.0,52.0,-111,1,52.0,2011-08-21,2,2,1,221,United Kingdom,0.005249940054771009,0.0,0
15314.0,327.97,-200,1,327.97,2011-05-24,1,2,3,123,United Kingdom,0.03311197768775477,0.0,0
15315.0,570.5,-117,2,285.25,2011-08-15,2,2,3,223,United Kingdom,0.028798950011989045,0.004901960784313725,0
15316.0,165.0,-327,1,165.0,2011-01-17,1,2,2,122,United Kingdom,0.016658463635331085,0.0,0
15318.0,312.62,-181,1,312.62,2011-06-12,2,2,3,223,United Kingdom,0.03156223576774063,0.0,0
15319.0,204.5,-341,1,204.5,2011-01-03,1,2,2,122,United Kingdom,0.02064639886924368,0.0,0
15320.0,267.13,-45,1,267.13,2011-10-26,3,2,3,323,United Kingdom,0.026969547823672686,0.0,0
15321.0,2748.3100000000013,-71,3,916.1033333333338,2011-09-30,3,3,5,335,United Kingdom,0.09249014584569051,0.00980392156862745,3
15322.0,679.6799999999998,-86,1,679.6799999999998,2011-09-15,3,2,5,325,United Kingdom,0.06862075493128382,0.0,0
15325.0,161.7399999999999,-104,1,161.7399999999999,2011-08-28,2,2,2,222,United Kingdom,0.016329332778051202,0.0,0
15326.0,311.71,-70,1,311.71,2011-10-01,3,2,3,323,United Kingdom,0.03147036181678214,0.0,0
15327.0,208.75000000000003,-53,1,208.75000000000003,2011-10-18,3,2,2,322,United Kingdom,0.021075480508335544,0.0,0
15329.0,1049.6999999999998,-40,3,349.8999999999999,2011-10-31,4,3,4,434,United Kingdom,0.03532603894546876,0.00980392156862745,0
15330.0,714.96,-61,2,357.48,2011-10-10,3,2,4,324,United Kingdom,0.036091318668837316,0.004901960784313725,0
15332.0,1661.0599999999997,-485,4,415.26499999999993,2010-08-12,1,4,4,144,Lithuania,0.04192531455470159,0.014705882352941176,0
15333.0,1028.56,-209,1,1028.56,2011-05-15,1,2,5,125,United Kingdom,0.10384381428337056,0.0,3
15334.0,347.8699999999999,-164,3,115.95666666666664,2011-06-29,2,3,1,231,United Kingdom,0.01170702978752045,0.00980392156862745,0
15335.0,170.22000000000003,-54,1,170.22000000000003,2011-10-17,3,2,2,322,United Kingdom,0.017185476848521564,0.0,0
15339.0,574.0699999999998,-244,2,287.0349999999999,2011-04-10,1,2,3,123,United Kingdom,0.028979164300407617,0.004901960784313725,0
15341.0,2020.52,-81,1,2020.52,2011-09-20,3,2,5,325,United Kingdom,0.20399247845126767,0.0,3
15342.0,406.0899999999999,-305,1,406.0899999999999,2011-02-08,1,2,4,124,United Kingdom,0.04099900301619151,0.0,0
15343.0,364.5,-88,1,364.5,2011-09-13,2,2,4,224,United Kingdom,0.0368000605762314,0.0,0
15344.0,563.94,-75,3,187.98000000000002,2011-09-26,3,3,2,332,United Kingdom,0.0189785332979972,0.00980392156862745,0
15345.0,393.54,-46,1,393.54,2011-10-25,3,2,4,324,United Kingdom,0.03973195017604967,0.0,0
15346.0,252.42000000000004,-39,1,252.42000000000004,2011-11-01,4,2,3,423,United Kingdom,0.025484420550486504,0.0,0
15347.0,201.59999999999997,-485,1,201.59999999999997,2010-08-12,1,2,2,122,United Kingdom,0.020353613750804522,0.0,0
15348.0,158.03999999999996,-73,1,158.03999999999996,2011-09-28,3,2,2,322,United Kingdom,0.015955779351077115,0.0,0
15349.0,463.90999999999985,-218,2,231.95499999999993,2011-05-06,1,2,2,122,United Kingdom,0.023418266257777095,0.004901960784313725,0
15350.0,115.65,-697,1,115.65,2010-01-12,1,2,1,121,United Kingdom,0.011676068602582062,0.0,0
15351.0,1924.7100000000012,-13,7,274.9585714285716,2011-11-27,5,5,3,553,United Kingdom,0.02775992341433603,0.029411764705882356,0
15353.0,770.12,-255,2,385.06,2011-03-30,1,2,4,124,United Kingdom,0.03887580610557932,0.004901960784313725,0
15355.0,277.05000000000007,-54,2,138.52500000000003,2011-10-17,3,2,1,321,United Kingdom,0.013985537424752965,0.004901960784313725,0
15356.0,2718.0299999999993,-72,10,271.80299999999994,2011-09-29,3,5,3,353,United Kingdom,0.02744133570590239,0.044117647058823525,0
15358.0,8347.199999999992,-1,22,379.41818181818144,2011-12-09,5,5,4,554,United Kingdom,0.038306205966070386,0.10294117647058824,4
15360.0,427.92999999999995,-40,1,427.92999999999995,2011-10-31,4,2,4,424,United Kingdom,0.043203977839195336,0.0,0
15361.0,418.9200000000001,-362,1,418.9200000000001,2010-12-13,1,2,4,124,United Kingdom,0.04229432476432061,0.0,0
15363.0,326.0,-666,1,326.0,2010-02-12,1,2,3,123,United Kingdom,0.03291308572798748,0.0,0
15364.0,913.1900000000004,-215,2,456.5950000000002,2011-05-09,1,2,4,124,United Kingdom,0.046098007294387885,0.004901960784313725,0
15365.0,2314.32,-26,7,330.6171428571429,2011-11-14,4,5,4,454,United Kingdom,0.03337923425153198,0.029411764705882356,0
15366.0,602.5100000000001,-76,2,301.25500000000005,2011-09-25,3,2,3,323,United Kingdom,0.030414820984616165,0.004901960784313725,0
15367.0,1877.5899999999992,-58,4,469.3974999999998,2011-10-13,3,4,5,345,United Kingdom,0.04739055263191103,0.014705882352941176,0
15368.0,446.94000000000005,-22,1,446.94000000000005,2011-11-18,4,2,4,424,United Kingdom,0.045123234770756825,0.0,0
15370.0,2386.05,-30,7,340.86428571428576,2011-11-10,4,5,4,454,United Kingdom,0.03441378974639112,0.029411764705882356,0
15372.0,2007.4,-138,1,2007.4,2011-07-25,2,2,5,225,United Kingdom,0.2026678781912947,0.0,3
15373.0,2415.9100000000003,-19,12,201.32583333333335,2011-11-21,4,5,2,452,United Kingdom,0.020325933778400366,0.05392156862745098,0
15374.0,168.0,-277,1,168.0,2011-03-08,1,2,2,122,United Kingdom,0.016961344792337105,0.0,0
15376.0,1221.5599999999997,-41,3,407.18666666666655,2011-10-30,4,3,4,434,United Kingdom,0.04110972290580815,0.00980392156862745,0
15379.0,3703.2899999999995,-98,7,529.0414285714285,2011-09-03,2,5,5,255,United Kingdom,0.05341222666327727,0.029411764705882356,0
15380.0,1690.26,-47,5,338.052,2011-10-24,3,4,4,344,United Kingdom,0.03412986029606633,0.0196078431372549,0
15381.0,596.85,-66,2,298.425,2011-10-05,3,2,3,323,United Kingdom,0.030129103093173817,0.004901960784313725,0
15382.0,5955.709999999999,-15,6,992.6183333333332,2011-11-25,5,4,5,545,United Kingdom,0.10021512975512899,0.024509803921568627,3
15384.0,642.41,-170,2,321.205,2011-06-23,2,2,3,223,United Kingdom,0.03242898067870619,0.004901960784313725,0
15385.0,316.88,-41,1,316.88,2011-10-30,4,2,3,423,United Kingdom,0.03199232701068918,0.0,0
15386.0,394.14000000000004,-187,1,394.14000000000004,2011-06-06,2,2,4,224,United Kingdom,0.03979252640745088,0.0,0
15388.0,140.54,-271,1,140.54,2011-03-14,1,2,1,121,Canada,0.014188972601875337,0.0,0
15389.0,500.0,-173,1,500.0,2011-06-20,2,2,5,225,United Kingdom,0.05048019283433663,0.0,0
15392.0,1535.5299999999997,-1,4,383.88249999999994,2011-12-09,5,4,4,544,United Kingdom,0.03875692525145445,0.014705882352941176,0
15393.0,231.86,-17,2,115.93,2011-11-23,5,2,1,521,United Kingdom,0.01170433751056929,0.004901960784313725,0
15394.0,2183.54,-10,4,545.885,2011-11-30,5,4,5,545,United Kingdom,0.0551127601307437,0.014705882352941176,0
15395.0,107.45000000000002,-326,1,107.45000000000002,2011-01-18,1,2,1,121,United Kingdom,0.010848193440098942,0.0,0
15396.0,288.17999999999995,-113,1,288.17999999999995,2011-08-19,2,2,3,223,United Kingdom,0.029094763941998253,0.0,0
15397.0,94.0,-290,1,94.0,2011-02-23,1,2,1,121,United Kingdom,0.009490276252855286,0.0,0
15398.0,1345.5299999999997,-17,2,672.7649999999999,2011-11-23,5,2,5,525,United Kingdom,0.06792261386438495,0.004901960784313725,0
15399.0,815.7699999999999,-23,3,271.9233333333333,2011-11-17,4,3,3,433,United Kingdom,0.02745348460564452,0.00980392156862745,0
15400.0,716.2,-114,5,143.24,2011-08-18,2,4,1,241,United Kingdom,0.014461565643180758,0.0196078431372549,0
15402.0,626.3499999999999,-149,2,313.17499999999995,2011-07-14,2,2,3,223,United Kingdom,0.03161826878178674,0.004901960784313725,0
15405.0,349.1,-279,1,349.1,2011-03-06,1,2,4,124,United Kingdom,0.035245270636933834,0.0,0
15406.0,510.7099999999999,-38,2,255.35499999999996,2011-11-02,4,2,3,423,United Kingdom,0.025780739282424053,0.004901960784313725,0
15407.0,1046.7400000000002,-95,4,261.68500000000006,2011-09-06,2,4,3,243,United Kingdom,0.026419818523706767,0.014705882352941176,0
15408.0,267.17999999999995,-265,1,267.17999999999995,2011-03-20,1,2,3,123,United Kingdom,0.026974595842956115,0.0,0
15410.0,3450.8400000000015,-85,8,431.3550000000002,2011-09-16,3,5,4,354,United Kingdom,0.04354976716011057,0.03431372549019608,0
15411.0,1348.9300000000003,-27,4,337.2325000000001,2011-11-13,4,4,4,444,United Kingdom,0.03404712326001086,0.014705882352941176,0
15412.0,190.53000000000003,-172,1,190.53000000000003,2011-06-21,2,2,2,222,United Kingdom,0.01923598228145232,0.0,0
15414.0,774.8999999999999,-10,3,258.29999999999995,2011-11-30,5,3,3,533,United Kingdom,0.026078067618218296,0.00980392156862745,0
15415.0,559.6099999999998,-314,1,559.6099999999998,2011-01-30,1,2,5,125,United Kingdom,0.05649844142404622,0.0,0
15416.0,3984.3199999999993,-156,4,996.0799999999998,2011-07-07,2,4,5,245,United Kingdom,0.10056462095685204,0.014705882352941176,3
15417.0,508.8000000000001,-86,1,508.8000000000001,2011-09-15,3,2,5,325,United Kingdom,0.05136864422822096,0.0,0
15419.0,135.86,-25,1,135.86,2011-11-15,4,2,1,421,United Kingdom,0.013716477996945949,0.0,0
15421.0,950.3599999999996,0,4,237.5899999999999,2011-12-10,5,4,3,543,United Kingdom,0.023987178031020066,0.014705882352941176,0
15422.0,97.7,-324,2,48.85,2011-01-20,1,2,1,121,United Kingdom,0.004931914839914688,0.004901960784313725,0
15423.0,43.5,-333,1,43.5,2011-01-11,1,2,1,121,United Kingdom,0.004391776776587287,0.0,0
15424.0,383.34,-255,2,191.67,2011-03-30,1,2,2,122,United Kingdom,0.0193510771211146,0.004901960784313725,0
15426.0,1401.5199999999998,-20,6,233.58666666666662,2011-11-20,4,4,3,443,United Kingdom,0.023582999953726484,0.024509803921568627,0
15427.0,1430.54,-48,3,476.84666666666664,2011-10-23,3,3,5,335,United Kingdom,0.04814262337148794,0.00980392156862745,0
15428.0,93.78,-16,1,93.78,2011-11-24,5,2,1,521,United Kingdom,0.009468064968008177,0.0,0
15429.0,364.89999999999975,-27,3,121.63333333333325,2011-11-13,4,3,1,431,United Kingdom,0.012280148243499616,0.00980392156862745,0
15432.0,171.19,-24,1,171.19,2011-11-16,4,2,2,422,United Kingdom,0.01728340842262017,0.0,0
15433.0,533.2999999999998,-66,2,266.6499999999999,2011-10-05,3,2,3,323,United Kingdom,0.026921086838551714,0.004901960784313725,0
15434.0,1041.4800000000002,-108,5,208.29600000000005,2011-08-24,2,4,2,242,United Kingdom,0.021029644493241968,0.0196078431372549,0
15435.0,149.29000000000005,-23,1,149.29000000000005,2011-11-17,4,2,1,421,United Kingdom,0.015072375976476234,0.0,0
15436.0,1067.75,-13,3,355.9166666666667,2011-11-27,5,3,4,534,United Kingdom,0.03593348393257529,0.00980392156862745,0
15437.0,200.16000000000003,-263,1,200.16000000000003,2011-03-22,1,2,2,122,United Kingdom,0.02020823079544164,0.0,0
15438.0,156.57999999999998,-132,1,156.57999999999998,2011-07-31,2,2,2,222,United Kingdom,0.015808377188000856,0.0,0
15440.0,383.67999999999995,-55,3,127.89333333333332,2011-10-16,3,3,1,331,United Kingdom,0.012912160257785516,0.00980392156862745,0
15442.0,594.0,-220,1,594.0,2011-05-04,1,2,5,125,United Kingdom,0.05997046908719191,0.0,0
15443.0,3213.5899999999992,-13,7,459.0842857142856,2011-11-27,5,5,4,554,United Kingdom,0.04634932654014166,0.029411764705882356,0
15444.0,1411.2100000000016,-10,2,705.6050000000008,2011-11-30,5,2,5,525,United Kingdom,0.07123815292974427,0.004901960784313725,3
15445.0,113.5,-265,1,113.5,2011-03-20,1,2,1,121,United Kingdom,0.011459003773394413,0.0,0
15447.0,155.17,-331,1,155.17,2011-01-13,1,2,1,121,United Kingdom,0.015666023044208027,0.0,0
15448.0,494.64000000000004,-313,1,494.64000000000004,2011-01-31,1,2,5,125,United Kingdom,0.04993904516715254,0.0,0
15449.0,974.52,-27,3,324.84,2011-11-13,4,3,3,433,United Kingdom,0.03279597168061182,0.00980392156862745,0
15450.0,429.84,-90,1,429.84,2011-09-11,2,2,4,224,United Kingdom,0.04339681217582251,0.0,0
15452.0,528.48,-60,3,176.16,2011-10-11,3,3,2,332,United Kingdom,0.01778518153939348,0.00980392156862745,0
15453.0,1371.7700000000013,-57,7,195.96714285714305,2011-10-14,3,5,2,352,United Kingdom,0.019784918321245147,0.029411764705882356,0
15454.0,179.10000000000002,-363,1,179.10000000000002,2010-12-12,1,2,2,122,United Kingdom,0.018082005073259383,0.0,0
15456.0,434.5900000000001,-341,3,144.86333333333337,2011-01-03,1,3,1,131,United Kingdom,0.014625458002582907,0.00980392156862745,0
15457.0,237.07000000000002,-263,1,237.07000000000002,2011-03-22,1,2,3,123,United Kingdom,0.02393467863047237,0.0,0
15458.0,161.64,-26,1,161.64,2011-11-14,4,2,2,422,United Kingdom,0.016319236739484343,0.0,0
15460.0,214.25999999999996,-355,1,214.25999999999996,2010-12-20,1,2,2,122,United Kingdom,0.021631772233369928,0.0,0
15462.0,234.60000000000002,-144,3,78.2,2011-07-19,2,3,1,231,United Kingdom,0.007895102159290249,0.00980392156862745,0
15463.0,126.14,-60,1,126.14,2011-10-11,3,2,1,321,United Kingdom,0.012735143048246444,0.0,0
15464.0,1044.6500000000005,-223,1,1044.6500000000005,2011-05-01,1,2,5,125,United Kingdom,0.10546826688877957,0.0,3
15465.0,7033.47,-4,23,305.80304347826086,2011-12-06,5,5,3,553,United Kingdom,0.03087399320821927,0.10784313725490197,4
15466.0,334.53000000000014,-86,1,334.53000000000014,2011-09-15,3,2,4,324,United Kingdom,0.033774277817741276,0.0,0
15467.0,524.88,-10,3,174.96,2011-11-30,5,3,2,532,United Kingdom,0.01766402907659107,0.00980392156862745,0
15468.0,467.50999999999993,-52,2,233.75499999999997,2011-10-19,3,2,3,323,United Kingdom,0.023599994951980712,0.004901960784313725,0
15469.0,538.55,-32,2,269.275,2011-11-08,4,2,3,423,United Kingdom,0.027186107850931986,0.004901960784313725,0
15471.0,454.47999999999985,-151,1,454.47999999999985,2011-07-12,2,2,4,224,United Kingdom,0.045884476078698604,0.0,0
15472.0,371.56,-114,1,371.56,2011-08-18,2,2,4,224,United Kingdom,0.037512840899052234,0.0,0
15473.0,1465.2,0,9,162.8,2011-12-10,5,5,2,552,United Kingdom,0.016436350786860007,0.0392156862745098,0
15475.0,454.10999999999984,-78,1,454.10999999999984,2011-09-23,3,2,4,324,United Kingdom,0.045847120736001196,0.0,0
15478.0,1399.9199999999996,-41,2,699.9599999999998,2011-10-30,4,2,5,425,United Kingdom,0.07066823155264451,0.004901960784313725,3
15480.0,905.5,-117,1,905.5,2011-08-15,2,2,5,225,Malta,0.09141962922298362,0.0,3
15482.0,8006.32,-16,14,571.88,2011-11-24,5,5,5,555,United Kingdom,0.05773722535620086,0.06372549019607844,4
15483.0,225.26000000000005,-267,4,56.31500000000001,2011-03-18,1,4,1,141,United Kingdom,0.005685584118931335,0.014705882352941176,0
15484.0,3590.4099999999994,-19,4,897.6024999999998,2011-11-21,4,4,5,445,United Kingdom,0.09062229457716527,0.014705882352941176,3
15485.0,2564.5,-90,3,854.8333333333334,2011-09-11,2,3,5,235,United Kingdom,0.08630430301577086,0.00980392156862745,3
15488.0,91.32000000000001,-123,1,91.32000000000001,2011-08-09,2,2,1,221,United Kingdom,0.009219702419263242,0.0,0
15489.0,1134.28,-5,3,378.0933333333333,2011-12-05,5,3,4,534,United Kingdom,0.038172448752087564,0.00980392156862745,0
15491.0,3100.0900000000015,-101,6,516.681666666667,2011-08-31,2,4,5,245,United Kingdom,0.052164380334599574,0.024509803921568627,0
15492.0,659.4599999999999,-29,2,329.72999999999996,2011-11-11,4,2,4,424,United Kingdom,0.03328966796653163,0.004901960784313725,0
15493.0,1918.8600000000047,-150,6,319.8100000000008,2011-07-13,2,4,3,243,United Kingdom,0.03228814094069847,0.024509803921568627,0
15494.0,1280.5800000000006,-22,2,640.2900000000003,2011-11-18,4,2,5,425,United Kingdom,0.06464392533979482,0.004901960784313725,0
15497.0,1262.2,-18,2,631.1,2011-11-22,4,2,5,425,United Kingdom,0.06371609939549969,0.004901960784313725,0
15498.0,13316.399999999992,-5,27,493.1999999999997,2011-12-05,5,5,5,555,United Kingdom,0.049793662211789616,0.12745098039215685,4
15500.0,1131.5600000000004,-19,4,282.8900000000001,2011-11-21,4,4,3,443,United Kingdom,0.028560683501810985,0.014705882352941176,0
